ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,label,Account_Age_Months,Active_Months,DAYS_EMPLOYED_CLEAN,Age_Clean,Asset_Score,Adult_Income_Efficiency
5056181,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-9663,-218,1,0,0,0,,2.0,0,15,16,0.5968514715947981,26.455852156057496,1,101250.0
5056182,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-9663,-218,1,0,0,0,,2.0,0,15,16,0.5968514715947981,26.455852156057496,1,101250.0
5056186,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10032,-795,1,0,0,0,Laborers,2.0,0,23,24,2.1765913757700206,27.46611909650924,1,78750.0
5056192,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19950,365243,1,0,0,0,,2.0,0,17,18,0.0,54.620123203285424,1,72000.0
5056193,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19950,365243,1,0,0,0,,2.0,0,21,22,0.0,54.620123203285424,1,72000.0
5056200,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-21884,-1496,1,0,1,0,High skill tech staff,2.0,0,52,53,4.095824777549623,59.9151266255989,2,78750.0
5056216,F,N,N,1,180000.0,Working,Secondary / secondary special,Married,With parents,-10774,-2592,1,0,0,0,,3.0,0,47,48,7.096509240246407,29.49760438056126,0,90000.0
5056227,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,-12729,-4936,1,1,0,0,Cleaning staff,2.0,0,26,27,13.514031485284052,34.85010266940452,1,20250.0
5056228,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,-12729,-4936,1,1,0,0,Cleaning staff,2.0,0,36,37,13.514031485284052,34.85010266940452,1,20250.0
5056229,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,-12729,-4936,1,1,0,0,Cleaning staff,2.0,0,40,41,13.514031485284052,34.85010266940452,1,20250.0
5056237,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,-12729,-4936,1,1,0,0,Cleaning staff,2.0,0,29,30,13.514031485284052,34.85010266940452,1,20250.0
5058252,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,-12849,-543,1,1,1,0,Core staff,2.0,1,17,18,1.486652977412731,35.17864476386037,1,45000.0
5058253,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,-12849,-543,1,1,1,0,Core staff,2.0,0,17,18,1.486652977412731,35.17864476386037,1,45000.0
5058254,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-8565,-423,1,0,0,1,Core staff,3.0,1,12,13,1.158110882956879,23.449691991786448,1,78750.0
5058255,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-8565,-423,1,0,0,1,Core staff,3.0,1,17,18,1.158110882956879,23.449691991786448,1,78750.0
5058256,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-8565,-423,1,0,0,1,Core staff,3.0,0,27,28,1.158110882956879,23.449691991786448,1,78750.0
5058259,M,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,-17868,-1912,1,0,0,0,Drivers,3.0,0,28,29,5.234770704996578,48.91991786447639,0,112500.0
5058262,M,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,-17868,-1912,1,0,0,0,Drivers,3.0,0,21,22,5.234770704996578,48.91991786447639,0,112500.0
5058264,M,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,-17868,-1912,1,0,0,0,Drivers,3.0,0,25,26,5.234770704996578,48.91991786447639,0,112500.0
5058268,M,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,-17868,-1912,1,0,0,0,Drivers,3.0,0,17,18,5.234770704996578,48.91991786447639,0,112500.0
5058269,M,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,-17868,-1912,1,0,0,0,Drivers,3.0,0,21,22,5.234770704996578,48.91991786447639,0,112500.0
5058272,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19607,-4288,1,0,0,0,Low-skill Laborers,2.0,1,14,15,11.739904175222451,53.68104038329911,1,67500.0
5058273,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19607,-4288,1,0,0,0,Low-skill Laborers,2.0,0,17,18,11.739904175222451,53.68104038329911,1,67500.0
5058274,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897,-3435,1,1,1,1,,2.0,0,45,46,9.404517453798768,40.785763175906915,1,153000.0
5058280,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897,-3435,1,1,1,1,,2.0,0,51,52,9.404517453798768,40.785763175906915,1,153000.0
5058281,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897,-3435,1,1,1,1,,2.0,0,45,46,9.404517453798768,40.785763175906915,1,153000.0
5058282,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897,-3435,1,1,1,1,,2.0,0,30,31,9.404517453798768,40.785763175906915,1,153000.0
5058284,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897,-3435,1,1,1,1,,2.0,0,28,29,9.404517453798768,40.785763175906915,1,153000.0
5058285,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897,-3435,1,1,1,1,,2.0,0,36,37,9.404517453798768,40.785763175906915,1,153000.0
5058286,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897,-3435,1,1,1,1,,2.0,0,22,23,9.404517453798768,40.785763175906915,1,153000.0
5058291,F,N,Y,0,288000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16181,-117,1,0,1,1,Private service staff,1.0,0,16,17,0.3203285420944558,44.30116358658453,1,288000.0
5058293,F,N,Y,0,288000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16181,-117,1,0,1,1,Private service staff,1.0,0,17,18,0.3203285420944558,44.30116358658453,1,288000.0
5058295,F,N,Y,0,288000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16181,-117,1,0,1,1,Private service staff,1.0,0,17,18,0.3203285420944558,44.30116358658453,1,288000.0
5058299,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23146,365243,1,0,0,0,,1.0,0,34,35,0.0,63.370294318959616,1,135000.0
5058300,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23146,365243,1,0,0,0,,1.0,0,46,47,0.0,63.370294318959616,1,135000.0
5058301,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23146,365243,1,0,0,0,,1.0,0,14,15,0.0,63.370294318959616,1,135000.0
5058302,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23146,365243,1,0,0,0,,1.0,0,31,32,0.0,63.370294318959616,1,135000.0
5112591,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,0,13,14,35.23613963039014,61.50855578370979,1,51750.0
5112592,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,0,14,15,35.23613963039014,61.50855578370979,1,51750.0
5112593,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,0,40,41,35.23613963039014,61.50855578370979,1,51750.0
5112594,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,0,44,45,35.23613963039014,61.50855578370979,1,51750.0
5112599,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,1,19,20,35.23613963039014,61.50855578370979,1,51750.0
5112600,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,1,24,25,35.23613963039014,61.50855578370979,1,51750.0
5112601,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,1,17,18,35.23613963039014,61.50855578370979,1,51750.0
5112602,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,0,13,14,35.23613963039014,61.50855578370979,1,51750.0
5112603,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,0,14,15,35.23613963039014,61.50855578370979,1,51750.0
5112604,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,0,16,17,35.23613963039014,61.50855578370979,1,51750.0
5112605,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,0,17,18,35.23613963039014,61.50855578370979,1,51750.0
5058309,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10002,-447,1,0,0,0,Drivers,1.0,0,20,21,1.2238193018480492,27.38398357289528,2,202500.0
5058315,F,N,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,-20704,365243,1,0,1,0,,1.0,1,19,20,0.0,56.68446269678302,1,135000.0
5058316,F,N,Y,0,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17158,-6809,1,0,0,0,Laborers,2.0,0,30,31,18.642026009582477,46.97604380561259,1,123750.0
5058318,F,N,Y,0,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17158,-6809,1,0,0,0,Laborers,2.0,0,17,18,18.642026009582477,46.97604380561259,1,123750.0
5058326,F,N,Y,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21768,365243,1,0,1,0,,2.0,0,19,20,0.0,59.59753593429158,1,24750.0
5058330,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21501,365243,1,0,0,0,,2.0,0,14,15,0.0,58.86652977412731,1,49500.0
5058336,F,N,Y,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,-19896,-1574,1,1,0,0,High skill tech staff,2.0,0,45,46,4.309377138945927,54.47227926078029,1,31500.0
5058338,F,N,Y,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,-19896,-1574,1,1,0,0,High skill tech staff,2.0,0,59,60,4.309377138945927,54.47227926078029,1,31500.0
5058342,F,N,Y,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,-19896,-1574,1,1,0,0,High skill tech staff,2.0,0,24,25,4.309377138945927,54.47227926078029,1,31500.0
5058345,F,N,Y,0,99000.0,Pensioner,Higher education,Separated,House / apartment,-24611,365243,1,0,0,0,,1.0,0,55,56,0.0,67.38124572210815,1,99000.0
5058351,F,N,Y,0,99000.0,Pensioner,Higher education,Separated,House / apartment,-24611,365243,1,0,0,0,,1.0,1,20,21,0.0,67.38124572210815,1,99000.0
5058356,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9888,-2031,1,0,0,0,Laborers,2.0,0,51,52,5.560574948665297,27.071868583162217,0,67500.0
5058358,M,Y,N,0,540000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-10499,-1727,1,0,0,0,Sales staff,1.0,0,13,14,4.728268309377139,28.744695414099933,1,540000.0
5058360,M,Y,N,0,540000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-10499,-1727,1,0,0,0,Sales staff,1.0,0,12,13,4.728268309377139,28.744695414099933,1,540000.0
5058366,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-20125,365243,1,0,0,0,,1.0,0,51,52,0.0,55.09924709103354,0,90000.0
5058369,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17468,-355,1,1,1,0,,2.0,0,60,61,0.971937029431896,47.82477754962355,1,58500.0
5058371,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17468,-355,1,1,1,0,,2.0,0,54,55,0.971937029431896,47.82477754962355,1,58500.0
5058374,F,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-11549,-1086,1,0,0,0,Drivers,3.0,0,29,30,2.973305954825462,31.619438740588638,1,112500.0
5058375,F,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-11549,-1086,1,0,0,0,Drivers,3.0,0,36,37,2.973305954825462,31.619438740588638,1,112500.0
5058380,F,N,N,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18026,-9152,1,0,1,0,Laborers,2.0,0,12,13,25.05681040383299,49.35249828884326,0,60750.0
5058384,M,N,Y,0,166500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21031,365243,1,0,0,0,,2.0,0,51,52,0.0,57.57973990417522,1,83250.0
5058385,M,N,Y,0,166500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21031,365243,1,0,0,0,,2.0,0,36,37,0.0,57.57973990417522,1,83250.0
5058392,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19340,365243,1,0,1,0,,1.0,0,36,37,0.0,52.95003422313484,1,112500.0
5058395,M,N,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,-21410,365243,1,0,0,0,,2.0,0,36,37,0.0,58.61738535249829,1,60750.0
5058398,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-18651,-7752,1,1,1,0,,2.0,0,17,18,21.22381930184805,51.063655030800824,1,27000.0
5058406,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-12843,-2609,1,0,0,0,Managers,2.0,1,13,14,7.143052703627652,35.162217659137575,2,123750.0
5058407,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-12843,-2609,1,0,0,0,Managers,2.0,0,46,47,7.143052703627652,35.162217659137575,2,123750.0
5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-12843,-2609,1,0,0,0,Managers,2.0,0,30,31,7.143052703627652,35.162217659137575,2,123750.0
5058411,M,Y,N,0,270000.0,Working,Incomplete higher,Single / not married,With parents,-10844,-1086,1,0,0,0,,1.0,0,18,19,2.973305954825462,29.689253935660506,1,270000.0
5058422,F,N,Y,1,108000.0,State servant,Secondary / secondary special,Married,House / apartment,-14028,-3277,1,0,0,0,Core staff,3.0,0,52,53,8.971937029431896,38.40657084188912,1,54000.0
5058433,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-14504,-2518,1,0,0,0,Accountants,3.0,0,25,26,6.893908281998631,39.709787816563995,1,157500.0
5058434,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-14504,-2518,1,0,0,0,Accountants,3.0,0,21,22,6.893908281998631,39.709787816563995,1,157500.0
5058450,F,N,Y,0,85500.0,State servant,Secondary / secondary special,Married,House / apartment,-13894,-2457,1,0,0,0,Core staff,2.0,0,43,44,6.7268993839835725,38.039698836413415,1,42750.0
5058451,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-17366,-2426,1,0,0,0,Managers,2.0,0,14,15,6.6420260095824775,47.54551676933607,1,78750.0
5058453,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-17366,-2426,1,0,0,0,Managers,2.0,0,38,39,6.6420260095824775,47.54551676933607,1,78750.0
5058458,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-17366,-2426,1,0,0,0,Managers,2.0,0,14,15,6.6420260095824775,47.54551676933607,1,78750.0
5058460,F,N,Y,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12486,-1816,1,0,0,0,Laborers,4.0,0,37,38,4.971937029431896,34.18480492813142,1,112500.0
5058461,F,N,Y,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12486,-1816,1,0,0,0,Laborers,4.0,0,52,53,4.971937029431896,34.18480492813142,1,112500.0
5058462,F,N,Y,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12486,-1816,1,0,0,0,Laborers,4.0,0,16,17,4.971937029431896,34.18480492813142,1,112500.0
5058463,F,N,Y,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12486,-1816,1,0,0,0,Laborers,4.0,0,37,38,4.971937029431896,34.18480492813142,1,112500.0
5058466,F,N,Y,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12486,-1816,1,0,0,0,Laborers,4.0,0,29,30,4.971937029431896,34.18480492813142,1,112500.0
5058467,F,N,Y,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12486,-1816,1,0,0,0,Laborers,4.0,0,14,15,4.971937029431896,34.18480492813142,1,112500.0
5058468,M,N,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-10209,-873,1,0,0,0,Security staff,3.0,0,42,43,2.3901437371663246,27.95071868583162,1,78750.0
5058469,M,N,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-10209,-873,1,0,0,0,Security staff,3.0,0,49,50,2.3901437371663246,27.95071868583162,1,78750.0
5058470,M,N,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-10209,-873,1,0,0,0,Security staff,3.0,0,49,50,2.3901437371663246,27.95071868583162,1,78750.0
5058485,M,N,N,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15213,-1331,1,0,0,0,Drivers,1.0,0,18,19,3.6440793976728267,41.65092402464066,0,270000.0
5058491,M,N,N,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15213,-1331,1,0,0,0,Drivers,1.0,0,21,22,3.6440793976728267,41.65092402464066,0,270000.0
5058495,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22774,365243,1,0,0,0,,2.0,0,43,44,0.0,62.351813826146476,1,74250.0
5058499,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22774,365243,1,0,0,0,,2.0,0,27,28,0.0,62.351813826146476,1,74250.0
5058503,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22774,365243,1,0,0,0,,2.0,0,27,28,0.0,62.351813826146476,1,74250.0
5058508,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22774,365243,1,0,0,0,,2.0,0,14,15,0.0,62.351813826146476,1,74250.0
5058526,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21850,365243,1,0,0,0,,2.0,0,47,48,0.0,59.82203969883641,1,56250.0
5058533,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21529,365243,1,0,1,0,,2.0,0,27,28,0.0,58.94318959616701,1,45000.0
5058541,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23563,365243,1,0,1,0,,2.0,0,27,28,0.0,64.5119780971937,2,67500.0
5058542,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23563,365243,1,0,1,0,,2.0,0,49,50,0.0,64.5119780971937,2,67500.0
5058543,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23563,365243,1,0,1,0,,2.0,0,53,54,0.0,64.5119780971937,2,67500.0
5058544,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23563,365243,1,0,1,0,,2.0,0,53,54,0.0,64.5119780971937,2,67500.0
5058545,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23563,365243,1,0,1,0,,2.0,0,49,50,0.0,64.5119780971937,2,67500.0
5058547,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15914,-5379,1,0,0,0,Private service staff,1.0,0,13,14,14.726899383983573,43.57015742642026,1,225000.0
5058551,M,Y,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9898,-1178,1,0,0,0,Laborers,1.0,0,16,17,3.2251882272416155,27.09924709103354,2,135000.0
5058554,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23197,365243,1,0,0,0,,2.0,0,19,20,0.0,63.50992470910335,2,67500.0
